model,baseline_key,task_id,lite_index,selected_attempt,run_ref,task_version,result_basis,raw_result,adopted_result,evaluation_status,raw_score,adopted_score,score_basis,steps,duration,termination_reason,summary_termination_reason,recorded_run_status,returncode,device_count,device_types,device_instances,metadata_ref,materialized_task_ref,result_ref,evaluator_trace_ref,trajectory_ref,run_metadata_ref,time_limited,environment_actions,coordination_rounds,summary_ref,case_id,case_use,interpretation_note
Gemini 3.1 Pro Preview,gemini,al2_alarm_calc_email,11,011_al2_alarm_calc_email,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/011_al2_alarm_calc_email,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,11,642.328,done,done,completed,1,3,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/011_al2_alarm_calc_email/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/011_al2_alarm_calc_email/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/011_al2_alarm_calc_email/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/011_al2_alarm_calc_email/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/011_al2_alarm_calc_email/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,a2l_contact_otp_web_form,12,012_a2l_contact_otp_web_form,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/012_a2l_contact_otp_web_form,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,19,894.187,done,done,completed,1,3,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/012_a2l_contact_otp_web_form/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/012_a2l_contact_otp_web_form/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/012_a2l_contact_otp_web_form/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/012_a2l_contact_otp_web_form/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/012_a2l_contact_otp_web_form/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,al_thunderbird_attachment_to_tasks,13,013_al_thunderbird_attachment_to_tasks,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/013_al_thunderbird_attachment_to_tasks,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,28,710.391,done,done,completed,1,2,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/013_al_thunderbird_attachment_to_tasks/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/013_al_thunderbird_attachment_to_tasks/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/013_al_thunderbird_attachment_to_tasks/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/013_al_thunderbird_attachment_to_tasks/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/013_al_thunderbird_attachment_to_tasks/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,l2_vscode_settings_update,14,014_l2_vscode_settings_update,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/014_l2_vscode_settings_update,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,PASS,PASS,recorded_automatic; no applicable confirmed adjudication located; not reaudited,1.0,1.0,selected attempt recorded automatic score; no rescoring,4,313.078,done,done,completed,0,2,linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/014_l2_vscode_settings_update/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/014_l2_vscode_settings_update/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/014_l2_vscode_settings_update/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/014_l2_vscode_settings_update/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/014_l2_vscode_settings_update/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,a2l_media_manifest,15,015_a2l_media_manifest,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/015_a2l_media_manifest,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,1039.203,max_steps,max_steps,completed,1,3,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/015_a2l_media_manifest/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/015_a2l_media_manifest/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/015_a2l_media_manifest/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/015_a2l_media_manifest/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/015_a2l_media_manifest/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,a2_alarm_conflict_log,16,016_a2_alarm_conflict_log,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/016_a2_alarm_conflict_log,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.3333333333333333,0.3333333333333333,selected attempt recorded automatic score; no rescoring,50,689.125,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/016_a2_alarm_conflict_log/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/016_a2_alarm_conflict_log/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/016_a2_alarm_conflict_log/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/016_a2_alarm_conflict_log/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/016_a2_alarm_conflict_log/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,al_writer_from_note_gui,17,017_al_writer_from_note_gui,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/017_al_writer_from_note_gui,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,5,458.906,done,done,completed,1,2,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/017_al_writer_from_note_gui/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/017_al_writer_from_note_gui/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/017_al_writer_from_note_gui/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/017_al_writer_from_note_gui/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/017_al_writer_from_note_gui/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,G1,body_candidate,Wrong source note propagated into the document.
Gemini 3.1 Pro Preview,gemini,al_playlist_from_csv,18,018_al_playlist_from_csv,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/018_al_playlist_from_csv,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,827.656,max_steps,max_steps,completed,1,2,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/018_al_playlist_from_csv/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/018_al_playlist_from_csv/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/018_al_playlist_from_csv/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/018_al_playlist_from_csv/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/018_al_playlist_from_csv/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,a2l2_vscode_web_music_final_gate,19,019_a2l2_vscode_web_music_final_gate,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/019_a2l2_vscode_web_music_final_gate,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.25,0.25,selected attempt recorded automatic score; no rescoring,29,1369.766,done,done,completed,1,4,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/019_a2l2_vscode_web_music_final_gate/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/019_a2l2_vscode_web_music_final_gate/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/019_a2l2_vscode_web_music_final_gate/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/019_a2l2_vscode_web_music_final_gate/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/019_a2l2_vscode_web_music_final_gate/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,al2_mail_calc_alarm_sync,20,020_al2_mail_calc_alarm_sync,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/020_al2_mail_calc_alarm_sync,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.3333333333333333,0.3333333333333333,selected attempt recorded automatic score; no rescoring,50,1048.0,max_steps,max_steps,completed,1,3,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/020_al2_mail_calc_alarm_sync/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/020_al2_mail_calc_alarm_sync/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/020_al2_mail_calc_alarm_sync/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/020_al2_mail_calc_alarm_sync/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/020_al2_mail_calc_alarm_sync/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,al_map_audio_packet,21,021_al_map_audio_packet,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/021_al_map_audio_packet,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,891.234,max_steps,max_steps,completed,1,2,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/021_al_map_audio_packet/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/021_al_map_audio_packet/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/021_al_map_audio_packet/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/021_al_map_audio_packet/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/021_al_map_audio_packet/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,a2l_audio_thunderbird_draft,22,022_a2l_audio_thunderbird_draft,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/022_a2l_audio_thunderbird_draft,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,1123.875,max_steps,max_steps,completed,1,3,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/022_a2l_audio_thunderbird_draft/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/022_a2l_audio_thunderbird_draft/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/022_a2l_audio_thunderbird_draft/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/022_a2l_audio_thunderbird_draft/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/022_a2l_audio_thunderbird_draft/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,al_camera_web_upload_form,23,023_al_camera_web_upload_form,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/023_al_camera_web_upload_form,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,PASS,PASS,recorded_automatic; no applicable confirmed adjudication located; not reaudited,1.0,1.0,selected attempt recorded automatic score; no rescoring,19,944.016,done,done,completed,0,2,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/023_al_camera_web_upload_form/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/023_al_camera_web_upload_form/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/023_al_camera_web_upload_form/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/023_al_camera_web_upload_form/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/023_al_camera_web_upload_form/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,a2l_osmand_calc_visit,24,024_a2l_osmand_calc_visit,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/024_a2l_osmand_calc_visit,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,42,1283.016,done,done,completed,1,3,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/024_a2l_osmand_calc_visit/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/024_a2l_osmand_calc_visit/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/024_a2l_osmand_calc_visit/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/024_a2l_osmand_calc_visit/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/024_a2l_osmand_calc_visit/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,a2_gallery_cleanup_log,25,025_a2_gallery_cleanup_log,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/025_a2_gallery_cleanup_log,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,1017.563,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/025_a2_gallery_cleanup_log/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/025_a2_gallery_cleanup_log/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/025_a2_gallery_cleanup_log/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/025_a2_gallery_cleanup_log/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/025_a2_gallery_cleanup_log/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,l2_mail_rule_foldering,26,026_l2_mail_rule_foldering,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/026_l2_mail_rule_foldering,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,PASS,PASS,recorded_automatic; no applicable confirmed adjudication located; not reaudited,1.0,1.0,selected attempt recorded automatic score; no rescoring,16,566.609,done,done,completed,0,2,linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/026_l2_mail_rule_foldering/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/026_l2_mail_rule_foldering/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/026_l2_mail_rule_foldering/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/026_l2_mail_rule_foldering/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/026_l2_mail_rule_foldering/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,a2l2_training_media_deck_email,27,027_a2l2_training_media_deck_email,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/027_a2l2_training_media_deck_email,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,43,1873.781,time_limit,time_limit,completed,1,4,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/027_a2l2_training_media_deck_email/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/027_a2l2_training_media_deck_email/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/027_a2l2_training_media_deck_email/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/027_a2l2_training_media_deck_email/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/027_a2l2_training_media_deck_email/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,True,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,a2l_browser_dual_phone_code,28,028_a2l_browser_dual_phone_code,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/028_a2l_browser_dual_phone_code,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,35,1325.312,done,done,completed,1,3,android+linux,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""linux_0"",""type"":""linux""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/028_a2l_browser_dual_phone_code/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/028_a2l_browser_dual_phone_code/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/028_a2l_browser_dual_phone_code/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/028_a2l_browser_dual_phone_code/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/028_a2l_browser_dual_phone_code/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,G2,appendix_candidate,Fields eventually filled; submit coordinates missed the button.
